CollectionCode,HMS,StructuredFormula,StructureType,Title
290993,F d -3 m Z,(Mg0.28 Fe0.72) (Mg0.52 Fe0.50 Ti0.98) O4,Spinel#MgAl2O4,Crystal chemistry of the ulvoespinel-qandilite series
290994,F d -3 m Z,(Mg0.35 Fe0.65) (Mg0.59 Fe0.43 Ti0.98) O4,Spinel#MgAl2O4,Crystal chemistry of the ulvoespinel-qandilite series
290999,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,High-pressure behavior of thiospinel Cu Cr2 S4
291000,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,High-pressure behavior of thiospinel Cu Cr2 S4
291001,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,High-pressure behavior of thiospinel Cu Cr2 S4
291002,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,High-pressure behavior of thiospinel Cu Cr2 S4
291003,F d -3 m Z,Cu Cr2 S4,Spinel#MgAl2O4,High-pressure behavior of thiospinel Cu Cr2 S4
292097,F d -3 m S,Mg In2 S4,Spinel#MgAl2O4,Three different methods of determining the cation distribution in spinels: A comparison
402398,F d -3 m Z,Li2 (Zn Cl4),Spinel#MgAl2O4,"Crystal structure of dilithium zinc tetrachloride, Li2 Zn Cl4 with spinel- and olivine-type structure"
402408,F d -3 m Z,Cr2 Hg Se4,Spinel#MgAl2O4,"Crystal structure of mercury chromium selenide, Cr2 Hg Se4"
411021,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
411022,F d -3 m S,Mg Al1.62 Ga0.38 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
411023,F d -3 m S,Mg Al1.24 Ga0.76 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
411024,F d -3 m S,Mg Al1.04 Ga0.96 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
411025,F d -3 m S,Mg Al0.48 Ga1.52 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
411026,F d -3 m S,Mg Ga2 O4,Spinel#MgAl2O4,Site preference of cations and structural variation in Mg Al2-x Gax O4 (0< x< 2) spinel solid solution
412042,F d -3 m Z,Li0.95 Mn2.06 O4,Spinel#MgAl2O4,Atomic level study of Li Mn2 O4 as electrode in lithium batteries
418090,F d -3 m Z,Li (V2 O4),Spinel#MgAl2O4,"Crystallography, magnetic susceptibility, heat capacity and electrical resistivity of heavy-fermion Li V2 O4 single crystals grown using a self-flux technique"
418091,F d -3 m Z,Li (V2 O4),Spinel#MgAl2O4,"Crystallography, magnetic susceptibility, heat capacity and electrical resistivity of heavy-fermion Li V2 O4 single crystals grown using a self-flux technique"
426370,F d -3 m Z,Cu Ti1.7 Mn0.3 S4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426371,F d -3 m Z,Cu Ti1.7 Fe0.3 S4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426372,F d -3 m Z,Cu Ti1.5 Fe0.5 S4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426373,F d -3 m Z,Cu Ti1.7 Co0.3 S4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426374,F d -3 m Z,Cu Ti1.5 Co0.5 S4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426375,F d -3 m Z,Cu Cr1.3 Ti0.7 Se4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
426376,F d -3 m Z,Cu Cr1.5 Ti0.5 Se4,Spinel#MgAl2O4,Crystal structure and magnetic properties of titanium-based Cu Ti2-x Mx S4 and Cu Cr2-x Tix Se4 chalcospinels
432270,F d -3 m Z,Zn Ga2 O4,Spinel#MgAl2O4,Chemical transport phenomena in the ZnO-Ga2O3 system
622452,F d -3 m S,(Cu0.45 Co0.55) Cr2 S4,Spinel#MgAl2O4,Crystal and magnetic structure of the sulfur spinels Cu0.45Co0.55Cr2S4 - xSex
622453,F d -3 m S,(Cu0.45 Co0.55) Cr2 S4,Spinel#MgAl2O4,Crystal and magnetic structure of the sulfur spinels Cu0.45Co0.55Cr2S4 - xSex
622458,F d -3 m S,(Cu0.45 Co0.55) Cr2 (S3.5 Se0.5),Spinel#MgAl2O4,Crystal and magnetic structure of the sulfur spinels Cu0.45Co0.55Cr2S4 - xSex
622460,F d -3 m S,(Cu0.45 Co0.55) Cr2 (S3 Se),Spinel#MgAl2O4,Crystal and magnetic structure of the sulfur spinels Cu0.45Co0.55Cr2S4 - xSex
626,F d -3 m S,Cu1.5 Mn1.5 O4,Spinel#MgAl2O4,Neutron diffraction study of the cation ordering in Cu1.5 Mn1.5 O4 and Cu Mg0.5 Mn1.5 O4
883,F d -3 m Z,(Fe0.97 (Ti0.0038 Al0.0144 Mg0.0044 Mn0.0072))3 O4,Spinel#MgAl2O4,"Magnetic structure of magnetite phase of iron sand retrieved from Banten, Indonesia"
1086,F d -3 m S,Mg2 (Ge O4),Spinel#MgAl2O4,Refinement of the crystal structure of Mg2 Ge O4 spinel
1984,F d -3 m Z,Li2 (Mn Cl4),Spinel#MgAl2O4,"Some chlorides with the inverse spinel structure: Li2 T Cl4 (T = Mg, Mn, Fe, Cd)"
2993,F d -3 m Z,(Mg0.632 Al0.354) (Mg0.246 Al1.727) O4,Spinel#MgAl2O4,Magic angle spinning NMR study on inversion behavior and vacancy disorder in alumina-rich spinel
2995,F d -3 m Z,(Mg0.731 Al0.269) (Mg0.269 Al1.731) O4,Spinel#MgAl2O4,Magic angle spinning NMR study on inversion behavior and vacancy disorder in alumina-rich spinel
4118,F d -3 m S,Cd In2 O4,Spinel#MgAl2O4,On the structure of cadmium indate
5247,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Equation of state of magnetite and its high-pressure modification: Thermodynamics of the Fe-O system at high pressure
5272,F d -3 m S,(Cu0.4 Fe0.6) (Rh2 S4),Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5273,F d -3 m S,(Cu0.35 Fe0.65) (Rh2 S4),Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5274,F d -3 m S,(Cu0.3 Fe0.7) (Rh2 S4),Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5275,F d -3 m S,(Cu0.2 Fe0.8) (Rh2 S4),Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5276,F d -3 m S,(Cu0.1 Fe0.9) (Rh2 S4),Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5277,F d -3 m S,Fe Rh2 S4,Spinel#MgAl2O4,"Moessbauer studies of thiospinels. V. The systems Cu1-x Fex Me2 S4 (Me = Cr, Rh) and Cu1-x Fex Cr2 (S0.7 Se0.3)4"
5973,F d -3 m S,Mg Co2 O4,Spinel#MgAl2O4,Zinc-based spinel cathode materials for magnesium rechargeable batteries: toward the reversible spinel–rocksalt transition
5974,F d -3 m S,Zn Co2 O4,Spinel#MgAl2O4,Zinc-based spinel cathode materials for magnesium rechargeable batteries: toward the reversible spinel–rocksalt transition
5991,F d -3 m Z,Co2 Ti O4,Spinel#MgAl2O4,Neutron diffraction study of the inverse spinels Co$_2$TiO$_4$ and Co$_2$SnO$_4$
5992,F d -3 m Z,Co2 Ti O4,Spinel#MgAl2O4,Neutron diffraction study of the inverse spinels Co$_2$TiO$_4$ and Co$_2$SnO$_4$
6317,F d -3 m Z,Li Rh Mn O4,Spinel#MgAl2O4,Structural and magnetic properties of a new cubic spinel LiRhMnO$_4$
8133,F d -3 m S,Co2 Si O4,Spinel#MgAl2O4,Crystal structures of three polymorphs of Co2 Si O4
8296,F d -3 m Z,(Li0.948 Mg0.052) (Li0.333 Ti1.667) O4,Spinel#MgAl2O4,Unveiling the synergic roles of Mg/Zr Co-doping on rate capability and cycling stability of Li$_4$Ti$_5$O$_{12}$
8297,F d -3 m Z,(Li0.962 Mg0.038) (Li0.333 Ti1.633 Zr0.033) O4,Spinel#MgAl2O4,Unveiling the synergic roles of Mg/Zr Co-doping on rate capability and cycling stability of Li$_4$Ti$_5$O$_{12}$
8692,F d -3 m Z,(Fe0.404 Mn0.16 Zn0.436) (Mg0.404 Fe1.596) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8694,F d -3 m Z,(Fe0.279 Mn0.494 Zn0.227) (Mn0.182 Fe0.097 Fe1.721) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8695,F d -3 m Z,(Fe0.225 Mn0.548 Zn0.227) (Mn0.128 Fe0.097 Fe1.775) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8696,F d -3 m Z,(Fe0.32 Zn0.68) (Ni0.32 Fe1.68) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8697,F d -3 m Z,(Fe0.32 Zn0.68) (Ni0.32 Fe1.68) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8698,F d -3 m Z,(Fe0.32 Zn0.68) (Ni0.32 Fe1.68) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8699,F d -3 m Z,(Fe0.32 Zn0.68) (Ni0.32 Fe1.68) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
8704,F d -3 m Z,(Fe0.279 Mn0.494 Zn0.227) (Mn0.182 Fe0.097 Fe1.721) O4,Spinel#MgAl2O4,Crystal and magnetic structures of granular powder spinel Mn-Zn and Ni-Zn ferrites
9093,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Electron density distribution and electronic structure as tools to study the origin of ferroic states in ferroelectric and magnetic materials
9113,F d -3 m S,Mn (Cr Co) O4,Spinel#MgAl2O4,X-ray Study of the Structural and Ionic Configuration of the Co Mn Cr O4 Spinel
9214,F d -3 m S,Li V2 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9215,F d -3 m S,Li Zn0.125 V1.875 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9216,F d -3 m S,Li Zn0.25 V1.75 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9217,F d -3 m S,Li Zn0.375 V1.625 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9218,F d -3 m S,Li Mg0.125 V1.875 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9219,F d -3 m S,Li Mg0.25 V1.75 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9221,F d -3 m S,Li0.98 Zn0.36 V1.66 O4,Spinel#MgAl2O4,The Cation Distributions in the Spinel Phases of the Mixed Vanadium Oxides (Li Znx V2-x O4) and (Li Mgx V2-x O4)
9227,F d -3 m S,Fe2.8 Sn0.2 O4,Spinel#MgAl2O4,Preparation et proprietes cristallographiques des phases Fe3-x Snx O4
9228,F d -3 m S,Fe2.6 Sn0.4 O4,Spinel#MgAl2O4,Preparation et proprietes cristallographiques des phases Fe3-x Snx O4
9229,F d -3 m S,Fe2.5 Sn0.5 O4,Spinel#MgAl2O4,Preparation et proprietes cristallographiques des phases Fe3-x Snx O4
9244,F d -3 m S,Li0.25 Fe2.25 Cu0.5 O4,Spinel#MgAl2O4,Systeme Cu Fe2 O4 - Li.5 Fe2.5 O4. Relation entre le diagramme des phases et la distribution cationique.
9403,F d -3 m Z,Ni Mn2 O4,Spinel#MgAl2O4,Distribution cationique et distorsion cristalline dans les manganites spinelles Ni Crx Mn2-x O4
9404,F d -3 m Z,Ni Cr0.5 Mn1.5 O4,Spinel#MgAl2O4,Distribution cationique et distorsion cristalline dans les manganites spinelles Ni Crx Mn2-x O4
9405,F d -3 m Z,Ni Cr Mn O4,Spinel#MgAl2O4,Distribution cationique et distorsion cristalline dans les manganites spinelles Ni Crx Mn2-x O4
9406,F d -3 m Z,Ni Mn0.5 Cr1.5 O4,Spinel#MgAl2O4,Distribution cationique et distorsion cristalline dans les manganites spinelles Ni Crx Mn2-x O4
9407,F d -3 m Z,Ni Mn0.2 Cr1.8 O4,Spinel#MgAl2O4,Distribution cationique et distorsion cristalline dans les manganites spinelles Ni Crx Mn2-x O4
9529,F d -3 m Z,Co Fe V O4,Spinel#MgAl2O4,Moessbauer effect on the spinel oxide Fe Co V O4
9554,F d -3 m Z,Ni Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9555,F d -3 m Z,Ni Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9556,F d -3 m Z,Ni Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9557,F d -3 m Z,Cu Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9558,F d -3 m Z,Cu Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9559,F d -3 m Z,Zn Al2 O4,Spinel#MgAl2O4,"Equilibrium Cation Distribution in Ni Al2 O4, Cu Al2 O4, and Zn Al2 O4 Spinels"
9716,F d -3 m S,Li0.5 Zn V1.5 O4,Spinel#MgAl2O4,Kristallographische und elektrische Eigenschaften des Spinells Li.5 Zn V1.5 O4
9813,F d -3 m S,Cu Mn2 O4,Spinel#MgAl2O4,"Etudes et proprietes des composes Cux Mn3-x O4 (avec x = 1.0, 1.2 et 1.4)"
9814,F d -3 m S,Cu1.2 Mn1.8 O4,Spinel#MgAl2O4,"Etudes et proprietes des composes Cux Mn3-x O4 (avec x = 1.0, 1.2 et 1.4)"
9815,F d -3 m S,Cu1.4 Mn1.6 O4,Spinel#MgAl2O4,"Etudes et proprietes des composes Cux Mn3-x O4 (avec x = 1.0, 1.2 et 1.4)"
9939,F d -3 m S,Mg Fe2 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9940,F d -3 m S,Mg Al0.2 Fe1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9941,F d -3 m S,Mg Al0.6 Fe1.4 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9942,F d -3 m S,Mg Al0.8 Fe1.2 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9943,F d -3 m S,Mg Fe0.9 Al1.1 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9944,F d -3 m S,Mg Fe0.6 Al1.4 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9945,F d -3 m S,Mg Fe0.2 Al1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9946,F d -3 m S,Mg Sc0.1 Fe1.9 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9947,F d -3 m S,Mg Sc0.2 Fe1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9948,F d -3 m S,Mg Sc0.3 Fe1.7 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9949,F d -3 m S,Mg Sc0.4 Fe1.6 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9950,F d -3 m S,Mg Sc0.7 Fe1.3 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9951,F d -3 m S,Mg Sc1.0 Fe1.0 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9952,F d -3 m S,Mg In0.1 Fe1.9 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9953,F d -3 m S,Mg In0.2 Fe1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9954,F d -3 m S,Mg In0.3 Fe1.7 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9955,F d -3 m S,Mg In0.4 Fe1.6 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9956,F d -3 m S,Mg In0.7 Fe1.3 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9957,F d -3 m S,Mg In1.0 Fe1.0 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9958,F d -3 m S,Mg Cr0.1 Fe1.9 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9959,F d -3 m S,Mg Cr0.2 Fe1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9960,F d -3 m S,Mg Cr0.4 Fe1.6 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9961,F d -3 m S,Mg Cr0.6 Fe1.4 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9962,F d -3 m S,Mg Fe0.9 Cr1.1 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9963,F d -3 m S,Mg Fe0.6 Cr1.4 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9964,F d -3 m S,Mg Fe0.2 Cr1.8 O4,Spinel#MgAl2O4,"Control of the properties of magnetic ferrite-alloys using the ions Al3+, Cr3+, Sc3+, In3+"
9969,F d -3 m S,Li0.45 Zn0.1 Fe2.45 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9970,F d -3 m S,(Li0.4 Fe0.6) (Zn0.2 Fe1.8) O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9971,F d -3 m S,Li0.35 Zn0.3 Fe2.35 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9972,F d -3 m S,Li0.30 Zn0.4 Fe2.30 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9973,F d -3 m S,Li0.25 Zn0.5 Fe2.25 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9974,F d -3 m S,Li0.20 Zn0.6 Fe2.20 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9975,F d -3 m S,Li0.15 Zn0.7 Fe2.15 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9976,F d -3 m S,Li0.10 Zn0.8 Fe2.10 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
9977,F d -3 m S,Li0.05 Zn0.9 Fe2.05 O4,Spinel#MgAl2O4,Atomic Structure of Lithium-Zinc-Iron Spinels
11511,F d -3 m S,Ag In5 S8,Spinel#MgAl2O4,"Structural phase transition, optical and electrical property evolutions of thiospinel \(AgIn_5 S_8\) under high pressure"
11512,F d -3 m S,Ag In5 S8,Spinel#MgAl2O4,"Structural phase transition, optical and electrical property evolutions of thiospinel \(AgIn_5 S_8\) under high pressure"
15377,F d -3 m Z,Zn Al2 S4,Spinel#MgAl2O4,The crystal structure of Zn Al2 S4
15637,F d -3 m S,Zn In2 S4,Spinel#MgAl2O4,Eine Hochdruckphase des Zn In2 S4 mit Spinellstruktur
15787,F d -3 m S,Li1.333 Ti1.667 O4,Spinel#MgAl2O4,"Mise en evidence et etude cristallographique d'une nouvelle solution solide de type spinelle Li1+x Ti2-x O4  0<X<0,333"
15788,F d -3 m S,Li1.2 Ti1.8 O4,Spinel#MgAl2O4,"Mise en evidence et etude cristallographique d'une nouvelle solution solide de type spinelle Li1+x Ti2-x O4  0<X<0,333"
15789,F d -3 m S,Li Ti2 O4,Spinel#MgAl2O4,"Mise en evidence et etude cristallographique d'une nouvelle solution solide de type spinelle Li1+x Ti2-x O4  0<X<0,333"
15790,F d -3 m S,Li1.1 Ti1.9 O4,Spinel#MgAl2O4,"Mise en evidence et etude cristallographique d'une nouvelle solution solide de type spinelle Li1+x Ti2-x O4  0<X<0,333"
15864,F d -3 m Z,Li2 (Ni F4),Spinel#MgAl2O4,Structure de precipites stables dans le fluorure de lithium dope au nickel
17066,F d -3 m Z,Mg Ga2 O4,Spinel#MgAl2O4,"Crystal data for the spinels M Ga2 O4 (M = Mg, Mn)"
17067,F d -3 m Z,Mn Ga2 O4,Spinel#MgAl2O4,"Crystal data for the spinels M Ga2 O4 (M = Mg, Mn)"
17714,F d -3 m Z,(Co0.392 Fe0.608) (Co0.608 Co0.25 Fe1.142) O4,Spinel#MgAl2O4,Understanding of the low temperature anomalous magnetic and lattice properties in \(Co_{1.25}Fe_{1.75}O_4\) ferrite using dc magnetization and neutron diffraction experiments
17715,F d -3 m Z,(Co0.432 Fe0.568) (Co0.568 Co0.25 Fe1.182) O4,Spinel#MgAl2O4,Understanding of the low temperature anomalous magnetic and lattice properties in \(Co_{1.25}Fe_{1.75}O_4\) ferrite using dc magnetization and neutron diffraction experiments
17716,F d -3 m Z,(Co0.422 Fe0.578) (Co0.578 Co0.25 Fe1.172) O4,Spinel#MgAl2O4,Understanding of the low temperature anomalous magnetic and lattice properties in \(Co_{1.25}Fe_{1.75}O_4\) ferrite using dc magnetization and neutron diffraction experiments
18186,F d -3 m Z,Fe2 Ti O4,Spinel#MgAl2O4,"A neutron diffraction study of ulvoespinel, Fe2 Ti O4"
18544,F d -3 m Z,Mn Co2 O4,Spinel#MgAl2O4,Micro–nano NiO-MnCo$_2$O$_4$ heterostructure with optimal interfacial electronic environment for high performance and enhanced lithium storage kinetics
19720,F d -3 m Z,(Mg0.7 Cd0.3) Fe2 O4,Spinel#MgAl2O4,Matching impedance of Cd-substituted magnesium ferrites for wideband and miniaturized antennas
19721,F d -3 m Z,(Mg0.7 Cd0.3) Fe2 O4,Spinel#MgAl2O4,Matching impedance of Cd-substituted magnesium ferrites for wideband and miniaturized antennas
19722,F d -3 m Z,(Mg0.7 Cd0.3) Fe2 O4,Spinel#MgAl2O4,Matching impedance of Cd-substituted magnesium ferrites for wideband and miniaturized antennas
19723,F d -3 m Z,(Mg0.7 Cd0.3) Fe2 O4,Spinel#MgAl2O4,Matching impedance of Cd-substituted magnesium ferrites for wideband and miniaturized antennas
19724,F d -3 m Z,(Mg0.7 Cd0.3) Fe2 O4,Spinel#MgAl2O4,Matching impedance of Cd-substituted magnesium ferrites for wideband and miniaturized antennas
20596,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,The electron diffraction pattern investigation of Fe3 O4
21088,F d -3 m S,(Li2 O) (Fe2 O3)4.0 (Cr2 O3),Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21089,F d -3 m S,(Li2 O) (Fe2 O3)3.6 (Cr2 O3)1.4,Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21090,F d -3 m S,Li Fe3 Cr2 O8,Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21091,F d -3 m S,Li2 Fe5 Cr5 O16,Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21092,F d -3 m S,(Li Fe3) (Li Fe Cr6) O16,Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21093,F d -3 m S,(Li2 O) (Fe2 O3)3.6 (Cr2 O3)1.4,Spinel#MgAl2O4,Influence of thermal treatment on the crystallographic structure of a series of Li2 O(5-2t) (Fe2 O3) (Cr2 O3)2t ferrites
21115,F d -3 m S,Ge Co2 O4,Spinel#MgAl2O4,Determination of cation distribution in Spinels by X-ray diffraction method
21116,F d -3 m S,Co Al2 O4,Spinel#MgAl2O4,Determination of cation distribution in Spinels by X-ray diffraction method
21117,F d -3 m S,Ni Al2 O4,Spinel#MgAl2O4,Determination of cation distribution in Spinels by X-ray diffraction method
22354,F d -3 m Z,Al2 Mg O4,Spinel#MgAl2O4,Refinement of the structure of the spinel Al2 Mg O4
22380,F d -3 m S,Zn2 Ti O4,Spinel#MgAl2O4,Compound formation and crystal structure in the system Zn O - Ti O2
22383,F d -3 m S,Mn Ti2 O4,Spinel#MgAl2O4,Preparation et structure d'un spinelle du titane trivalent.
22390,F d -3 m S,Ge Rh Li O4,Spinel#MgAl2O4,Spinelles contenant du germanium hexacoordine.
