CollectionCode,HMS,StructuredFormula,StructureType,Title
34404,F d -3 m Z,Ni0.5 Zn0.5 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34405,F d -3 m Z,Ni0.5 Zn0.5 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34409,F d -3 m Z,Ni0.4 Zn0.6 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34410,F d -3 m Z,Ni0.4 Zn0.6 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34411,F d -3 m Z,Ni0.52 Zn0.48 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34412,F d -3 m Z,Ni0.52 Zn0.48 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34424,F d -3 m Z,Ni0.4 Zn0.6 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34426,F d -3 m Z,Ni0.4 Zn0.6 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34427,F d -3 m Z,Ni0.7 Zn0.3 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34428,F d -3 m Z,Ni0.6 Zn0.4 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34431,F d -3 m Z,Ni0.5 Zn0.5 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
34432,F d -3 m Z,Ni0.4 Zn0.6 Fe2 O4,Spinel#MgAl2O4,"Correlation between microstructure, cation distribution and magnetism in Ni$_{1-x}$Zn$_x$Fe$_2$O$_4$ nanocrystallites"
35165,F d -3 m S,Li2 Cr2 Fe Sb O8,Spinel#MgAl2O4,Hexagonal-spinel transitions in antimonates Li2 Cr(3-x) M(III)x Sb O8
35166,F d -3 m S,Li2 Fe3 Sb O8,Spinel#MgAl2O4,Hexagonal-spinel transitions in antimonates Li2 Cr(3-x) M(III)x Sb O8
35267,F d -3 m Z,Cu V2 S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35268,F d -3 m Z,Cu V Ti S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35269,F d -3 m Z,Cu Ti2 S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35270,F d -3 m Z,Cu Cr Zr S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35271,F d -3 m Z,Cu Cr Sn S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35273,F d -3 m Z,(Cu0.5 Al0.5) Al2 S4,Spinel#MgAl2O4,Zuechtung und Untersuchung von Einkristallen einiger ternaerer und quaternaerer Kupferthiospinelle
35380,F d -3 m Z,Zn Al2 S4,Spinel#MgAl2O4,Kristallstrukturverfeinerung des Zinkaluminiumsulfids Zn A l2S4 (Normale Spinellstruktur) mit Roentgen-Einkristalldaten
35601,F d -3 m Z,Zn (Fe1.5 Ga0.5) O4,Spinel#MgAl2O4,New insights on photocatalytic hydrogen evolution of ZnFe$_{2-x}$Ga$_x$O$_4$ (0 ≤x ≤ 2) solid solutions. Role of oxygen vacancy and ZnO segregated phase
35609,F d -3 m Z,Zn (Fe Ga) O4,Spinel#MgAl2O4,New insights on photocatalytic hydrogen evolution of ZnFe$_{2-x}$Ga$_x$O$_4$ (0 ≤x ≤ 2) solid solutions. Role of oxygen vacancy and ZnO segregated phase
35610,F d -3 m Z,Zn (Fe0.5 Ga1.5) O4,Spinel#MgAl2O4,New insights on photocatalytic hydrogen evolution of ZnFe$_{2-x}$Ga$_x$O$_4$ (0 ≤x ≤ 2) solid solutions. Role of oxygen vacancy and ZnO segregated phase
35611,F d -3 m Z,Zn0.87 Ga2.13 O4,Spinel#MgAl2O4,New insights on photocatalytic hydrogen evolution of ZnFe$_{2-x}$Ga$_x$O$_4$ (0 ≤x ≤ 2) solid solutions. Role of oxygen vacancy and ZnO segregated phase
35768,F d -3 m Z,Li (Fe5 O8),Spinel#MgAl2O4,"Affinement de la structure des formes ordonnee et desordonnee de l'octaoxopentaferrate de lithium, Li Fe5 O8"
36256,F d -3 m S,Co3 O4,Spinel#MgAl2O4,Croissance cristalline et etude structurale de Co3 O4
36356,F d -3 m Z,Cu0.92 Co2.08 O4,Spinel#MgAl2O4,Cationic distribution in copper cobalt Cux Co3-x O4 spinels prepared by low-temperature decomposition of nitrates
36448,F d -3 m Z,Co In2 S4,Spinel#MgAl2O4,Structural determination of Co In2 S4 single crystal spinel
37405,F d -3 m S,Cd Ho2 S4,Spinel#MgAl2O4,"Crystallographic, magnetic and electric properties of rare earth chalcogenide spinels"
37406,F d -3 m S,Cd Er2 Se4,Spinel#MgAl2O4,"Crystallographic, magnetic and electric properties of rare earth chalcogenide spinels"
37407,F d -3 m S,Cd Er2 S4,Spinel#MgAl2O4,"Crystallographic, magnetic and electric properties of rare earth chalcogenide spinels"
37408,F d -3 m S,Cd Yb2 Se4,Spinel#MgAl2O4,"Crystallographic, magnetic and electric properties of rare earth chalcogenide spinels"
37409,F d -3 m S,Cd Yb2 S4,Spinel#MgAl2O4,"Crystallographic, magnetic and electric properties of rare earth chalcogenide spinels"
38845,F d -3 m Z,Zn Ga2 O4,Spinel#MgAl2O4,On the relation of structural disorder and thermoelastic properties in ZnGa$_2$O$_4$ and Zn$_{1-x}$Mg$_x$Ga$_2$O$_4$ (x ≈ 0.33)
38847,F d -3 m Z,Zn0.67 Mg0.33 Ga2 O4,Spinel#MgAl2O4,On the relation of structural disorder and thermoelastic properties in ZnGa$_2$O$_4$ and Zn$_{1-x}$Mg$_x$Ga$_2$O$_4$ (x ≈ 0.33)
38916,F d -3 m Z,Mg Cr2 O4,Spinel#MgAl2O4,Cooperative Jahn–Teller effect and the role of strain in the tetragonal-to-cubic phase transition in Mg$_x$Cu$_{1 − x}$Cr$_2$O$_4$
38997,F d -3 m Z,Mg Fe2 O4,Spinel#MgAl2O4,Structure and magnetic properties of W-type hexaferrites
38999,F d -3 m Z,Ni0.88 Fe2.12 O4,Spinel#MgAl2O4,Structure and magnetic properties of W-type hexaferrites
39000,F d -3 m Z,Zn Fe2 O4,Spinel#MgAl2O4,Structure and magnetic properties of W-type hexaferrites
39007,F d -3 m Z,Co1.13 Fe1.87 O4,Spinel#MgAl2O4,Structure and magnetic properties of W-type hexaferrites
39161,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Thermal movement of atoms in the spinel structure.
39162,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Thermal movement of atoms in the spinel structure.
39163,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Thermal movement of atoms in the spinel structure.
39164,F d -3 m S,Mg Al2 O4,Spinel#MgAl2O4,Thermal movement of atoms in the spinel structure.
39415,F d -3 m Z,Cd Cr2 S4,Spinel#MgAl2O4,Electron density distribution in Cd Cr2 S4 and Cd Cr2 Se4 crystals: accurate X-ray diffraction study.
39416,F d -3 m Z,Cd Cr2 Se4,Spinel#MgAl2O4,Electron density distribution in Cd Cr2 S4 and Cd Cr2 Se4 crystals: accurate X-ray diffraction study.
40029,F d -3 m S,Co Al2 O4,Spinel#MgAl2O4,Temperature dependence of the cation distribution in Co Al2 O4 spinel
40030,F d -3 m Z,Mg Al2 O4,Spinel#MgAl2O4,An electron density residual study of magnesium aluminium oxide spinel
40093,F d -3 m Z,Fe Al2 O4,Spinel#MgAl2O4,X-ray powder diffraction profile refinement of synthetic hercynite
40582,F d -3 m S,Cd Tm2 Se4,Spinel#MgAl2O4,"Structure refinement of two cadmium rare earth selenospinels, CdTm2 Se4 and Cd Ho2 Se4"
40583,F d -3 m S,Cd Ho2 Se4,Spinel#MgAl2O4,"Structure refinement of two cadmium rare earth selenospinels, CdTm2 Se4 and Cd Ho2 Se4"
40805,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40806,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40807,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40809,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40811,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40836,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40837,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40838,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40857,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40858,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40860,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40867,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40868,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40869,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40879,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40972,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40985,F d -3 m Z,Be P2 N4,Spinel#MgAl2O4,Nitride spinel: An ultraincompressible high‐pressure form of BeP$_2$N$_4$
40992,F d -3 m Z,Ni2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
40993,F d -3 m Z,Ni2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
40994,F d -3 m Z,Ni2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
40995,F d -3 m Z,Ni2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41002,F d -3 m S,Fe2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41003,F d -3 m Z,Fe2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41004,F d -3 m Z,Fe2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41005,F d -3 m Z,Fe2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41006,F d -3 m Z,Fe2 (Si O4),Spinel#MgAl2O4,Crystal structures of Ni2 Si O4 and Fe2 Si O4 as a function of temperature and heating duration
41111,F d -3 m Z,Cd Tm2 S4,Spinel#MgAl2O4,Structures des composes Cd Tm2 S4 et Cd Yb2 S4
41112,F d -3 m Z,Cd Yb2 S4,Spinel#MgAl2O4,Structures des composes Cd Tm2 S4 et Cd Yb2 S4
41290,F d -3 m Z,Mg0.64 Fe2.36 O4,Spinel#MgAl2O4,Crystal structure of technogenic magnesioferrite
43742,F d -3 m S,Mg Ga2 O4,Spinel#MgAl2O4,Sur la repartition des cations dans les spinelles Mg Ga2 O4 et Cd Ga2 O4
45923,F d -3 m Z,Ni0.1 Co0.5 Cu0.4 Fe2 O4,Spinel#MgAl2O4,Synthesis and investigation on the microstructural and electrical proprieties of Ni$_{0.1}$Co$_{0.5}$Cu$_{0.4}$Fe$_2$O$_4$ ferrite prepared using sol-gel route
47944,F d -3 m Z,Fe Cr2 S4,Spinel#MgAl2O4,Resolving structural changes and symmetry lowering in spinel FeCr$_2$S$_4$
48360,F d -3 m Z,Co2 Ti O4,Spinel#MgAl2O4,Magnetic properties of Sn- and Mn-incorporated Co$_2$TiO$_4$ from single-step calcination
48362,F d -3 m Z,Co1.962 (Mn0.552 Ti0.508) O4,Spinel#MgAl2O4,Magnetic properties of Sn- and Mn-incorporated Co$_2$TiO$_4$ from single-step calcination
48897,F d -3 m Z,Fe Al2 S4,Spinel#MgAl2O4,High-pressure synthesis and physical properties of a spinel compound FeAl\(_2\)S\(_4\)
49549,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,"The Structure of Magnetite: Two Annealed Natural Magnetites, Fe3.005 O4 and Fe2.96 Mg.04 O4"
49551,F d -3 m Z,(Fe0.987 Mg0.013) (Fe1.974 Mg0.026) O4,Spinel#MgAl2O4,"The Structure of Magnetite: Two Annealed Natural Magnetites, Fe3.005 O4 and Fe2.96 Mg.04 O4"
50047,F d -3 m Z,Zn Cr2 O4,Spinel#MgAl2O4,Electron density study of spinels: zinc chromium oxide
50271,F d -3 m Z,Fe2.964 O4,Spinel#MgAl2O4,Single crystal x-ray studies of cation-deficient magnetite
50288,F d -3 m S,Mn2.17 Ni0.7 Cu0.13 O4,Spinel#MgAl2O4,Cation distribution and mechanism of electrical conduction in nickel-copper manganite spinels
50289,F d -3 m S,Mn1.93 Ni0.66 Cu0.41 O4,Spinel#MgAl2O4,Cation distribution and mechanism of electrical conduction in nickel-copper manganite spinels
50290,F d -3 m S,Mn2.17 Ni0.7 Cu0.13 O4,Spinel#MgAl2O4,Cation distribution and mechanism of electrical conduction in nickel-copper manganite spinels
50291,F d -3 m S,Mn1.93 Ni0.66 Cu0.41 O4,Spinel#MgAl2O4,Cation distribution and mechanism of electrical conduction in nickel-copper manganite spinels
50415,F d -3 m Z,Li Mn2 O4,Spinel#MgAl2O4,A neutron diffraction study of Ni substituted Li Mn2 O4
50416,F d -3 m Z,Li Ni0.18 Mn1.82 O4,Spinel#MgAl2O4,A neutron diffraction study of Ni substituted Li Mn2 O4
50567,F d -3 m Z,Fe3 O4,Spinel#MgAl2O4,Crystal structure refinements of In(x) Fe(3-x) O4 (x<= 0.3) spinels by the Rietveld method
50568,F d -3 m Z,In0.1 Fe2.9 O4,Spinel#MgAl2O4,Crystal structure refinements of In(x) Fe(3-x) O4 (x<= 0.3) spinels by the Rietveld method
50569,F d -3 m Z,In0.2 Fe2.8 O4,Spinel#MgAl2O4,Crystal structure refinements of In(x) Fe(3-x) O4 (x<= 0.3) spinels by the Rietveld method
50570,F d -3 m Z,In0.3 Fe2.7 O4,Spinel#MgAl2O4,Crystal structure refinements of In(x) Fe(3-x) O4 (x<= 0.3) spinels by the Rietveld method
50851,F d -3 m Z,Li (Li0.12 Mn1.88) O4,Spinel#MgAl2O4,Oxygen nonstoichiometry in Li-Mn-O spinel oxides: a powder neutron diffraction study
50852,F d -3 m Z,Li (Li0.08 Mn1.98) O4,Spinel#MgAl2O4,Oxygen nonstoichiometry in Li-Mn-O spinel oxides: a powder neutron diffraction study
50854,F d -3 m Z,Li1.198 Mn1.802 O3.972,Spinel#MgAl2O4,Oxygen nonstoichiometry in Li-Mn-O spinel oxides: a powder neutron diffraction study
51206,F d -3 m S,(Li0.64 Fe5.36) O8,Spinel#MgAl2O4,Magnetic properties of metastable lithium iron oxides obtained by solvothermal/hydrothermal reaction
51469,F d -3 m Z,Cd ((Cr1.977 Ga0.023) Se4),Spinel#MgAl2O4,Distribution of metal ions and magnetic properties in spinel system Cd Cr(2-x) Ga(x) Se4
51470,F d -3 m Z,Cd ((Cr1.942 Ga0.058) Se4),Spinel#MgAl2O4,Distribution of metal ions and magnetic properties in spinel system Cd Cr(2-x) Ga(x) Se4
51471,F d -3 m Z,Cd ((Cr1.87 Ga0.13) Se4),Spinel#MgAl2O4,Distribution of metal ions and magnetic properties in spinel system Cd Cr(2-x) Ga(x) Se4
51586,F d -3 m Z,(Li1.14 Ni0.76 V0.08) (Ni0.08 V0.92) O4,Spinel#MgAl2O4,Crystal and elctronic structures of inverse spinel-type Li Ni V O4
51619,F d -3 m Z,Ag In5 S8,Spinel#MgAl2O4,Simultaneous Rietveld refinement of three phases in the Ag-In-S semiconducting system from x-ray powder diffraction
51667,F d -3 m Z,(Li0.29 Fe1.7) (Li0.71 Fe1.8 Mn1.5) O8,Spinel#MgAl2O4,Effect of an excess of lithium ions on the formation of Mn-substituted Li Fe5 O8 with an ordered spinel structure
51690,F d -3 m Z,Li Fe4.75 Mn0.25 O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51691,F d -3 m Z,Li Fe4.5 Mn0.5 O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51692,F d -3 m Z,Li Fe4.25 Mn0.75 O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51693,F d -3 m Z,Li Fe4 Mn O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51694,F d -3 m Z,Li Fe3.75 Mn1.25 O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51695,F d -3 m Z,Li Fe3.5 Mn1.5 O8,Spinel#MgAl2O4,"Rietveld profile analysis on the Mn-substituted, ordered Li Fe5 O8"
51725,F d -3 m Z,Cd1.71 In0.57 Sn0.72 O4,Spinel#MgAl2O4,Cation distribution of the transparent conductor and spinel oxide solution Cd(1+x) In(2-2x) Sn(x) O4
55442,F d -3 m Z,Zn (V2 O4),Spinel#MgAl2O4,Crystallographic and magnetic structure of Zn V2 O4
56362,F d -3 m Z,(Mn0.75 In0.25) (Cr0.5 Mn0.12 In0.38)2 S4,Spinel#MgAl2O4,Crystal structure and cation distribution of Mn Cr In S4 from synchrotron powder diffractioon data
57988,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
58019,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
58021,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
58074,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
58105,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
58154,F d -3 m S,Mn Fe2 O4,Spinel#MgAl2O4,Magnetic and structure transition of Mn$_{3-x}$Fe$_x$O$_4$ solid solutions under high-pressure and high-temperature conditions
61080,F d -3 m Z,Li0.5 Ni0.75 Mn0.13 Co0.12 O2,Spinel#MgAl2O4,The origin of high-voltage stability in single-crystal layered Ni-rich cathode materials
65339,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The structure of magnetite: Symmetry of cubic spinels
65340,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The structure of magnetite: Symmetry of cubic spinels
65341,F d -3 m S,Fe3 O4,Spinel#MgAl2O4,The structure of magnetite: Symmetry of cubic spinels
65792,F d -3 m Z,Mg2 (Ti O4),Spinel#MgAl2O4,"Structure refinements of Mg2 Ti O4, Mg Ti O3 and Mg Ti2 O5 by time-of-flight neutron powder diffraction"
65982,F d -3 m Z,Mn In2 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65983,F d -3 m Z,Co In2 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65984,F d -3 m Z,Ni0.97 In1.99 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65985,F d -3 m Z,Ni1.15 In1.85 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65987,F d -3 m Z,Mn Cr0.4 In1.6 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65988,F d -3 m Z,Mn Cr0.78 In1.22 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65989,F d -3 m Z,Mn Cr1.02 In0.98 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65990,F d -3 m Z,Mn Cr1.24 In0.76 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65991,F d -3 m Z,Mn Cr1.65 In0.35 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65992,F d -3 m Z,Ni Cr0.73 In1.27 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65993,F d -3 m Z,Ni Cr1.18 In0.8 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
65994,F d -3 m Z,Cd0.52 Co0.48 Cr2 S4,Spinel#MgAl2O4,Kationenverteilung und Ueberstrukturordnung in ternaeren und quaternaeren Sulfidspinellen M(II) (M2)(III) S - Einkristallstrukturuntersuchungen
66723,F d -3 m S,(Cd0.95 Cu0.05) (Cr2 S4),Spinel#MgAl2O4,X-ray diffraction study of ferromagnetic spinels Cd1-xCuxCr2S4
66724,F d -3 m S,(Cd0.9 Cu0.1) (Cr2 S4),Spinel#MgAl2O4,X-ray diffraction study of ferromagnetic spinels Cd1-xCuxCr2S4
66725,F d -3 m S,(Cd0.85 Cu0.15) (Cr2 S4),Spinel#MgAl2O4,X-ray diffraction study of ferromagnetic spinels Cd1-xCuxCr2S4
66726,F d -3 m S,(Cd0.8 Cu0.2) (Cr2 S4),Spinel#MgAl2O4,X-ray diffraction study of ferromagnetic spinels Cd1-xCuxCr2S4
66850,F d -3 m Z,Mn (Mn0.193 Cr1.808) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
66851,F d -3 m Z,(Mg0.735 Mn0.284 Zn0.017 Fe1.908 Al0.048) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
66852,F d -3 m Z,(Mg0.026 Mn0.397 Fe0.57 Zn0.007) (Mg0.45 Ti0.002 Mn0.05 Fe1.496) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
66853,F d -3 m Z,(Mg0.052 Mn0.703 Fe0.239 Zn0.007) (Mg0.077 Al0.03 Mn0.129 Fe1.764) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
66854,F d -3 m Z,(Mn0.298 Fe0.404 Zn0.298) (Mg0.02 Al0.056 Ti0.025 Mn0.04 Fe1.86) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
66855,F d -3 m Z,(Mg0.117 Al0.016 Mn0.663 Fe0.203) (Mg0.025 Al1.757 Mn0.152 Fe0.067) O4,Spinel#MgAl2O4,Crystal chemistry and cation distribution in some Mn-rich natural and synthetic spinels
68181,F d -3 m Z,Fe (Fe1.96 Cr0.03 Ni0.01) O4,Spinel#MgAl2O4,Crystal structure and cation distribution in some natural magnetites
68182,F d -3 m Z,Fe0.65 Fe1.81 Mg0.42 Al0.1 Ti0.03 O4,Spinel#MgAl2O4,Crystal structure and cation distribution in some natural magnetites
68411,F d -3 m Z,Fe In2 S4,Spinel#MgAl2O4,Cation ordering in the tetrahedral sites of the thiospinel Fe In2 S4 (indite)
69298,F d -3 m Z,Cd2 (Sn O4),Spinel#MgAl2O4,Structures of orthorhombic and cubic dicadmium stannate by Rietveld refinement
69299,F d -3 m Z,Cd2 (Sn O4),Spinel#MgAl2O4,Structures of orthorhombic and cubic dicadmium stannate by Rietveld refinement
69460,F d -3 m S,Fe2 (Si O4),Spinel#MgAl2O4,X-Ray powder structural analysis of the spinel polymorph of Fe2SiO4
69678,F d -3 m Z,Li2 Mn Cl4,Spinel#MgAl2O4,Kristallstruktur des Li2 Mn Cl4
70799,F d -3 m Z,(Li0.875 Zn0.125) (Li0.375 Ti1.625) O4,Spinel#MgAl2O4,Dynamic structural transformations in a series of zero-strain lithium-ion battery materials: almost simultaneous operando X-ray diffraction and X-ray absorption spectroscopy on Li\(_2\)ZnTi\(_3\)O\(_8\) and related compounds
70807,F d -3 m S,Cu Fe2 O4,Spinel#MgAl2O4,Oxygen vacancy-dependent photocatalytic selective synthesis of an unsaturated amide on spinel CuFe\(_2\)O\(_4\)
