CollectionCode,HMS,StructuredFormula,StructureType,Title
190103,F d -3 m Z,Fe1.95 Co1.05 O4,Spinel#MgAl2O4,Phase equilibria and structure of solid solutions in the La - Co - Fe - O system at 1100 C
190104,F d -3 m Z,Fe1.8 Co1.2 O4,Spinel#MgAl2O4,Phase equilibria and structure of solid solutions in the La - Co - Fe - O system at 1100 C
190769,F d -3 m Z,Li1.1 Mn1.9 O4,Spinel#MgAl2O4,A new null matrix electrochemical cell for Rietveld refinements of in-situ or operando neutron powder diffraction data
190915,F d -3 m S,(Ga0.88 Mg0.12) (Mg0.44 Ga0.56)2 O4,Spinel#MgAl2O4,Cation distributions and microwave dielectric properties of spinel-structured Mg Ga2 O4 ceramics
190916,F d -3 m S,(Ga0.88 Mg0.12) (Mg0.44 Ga0.56)2 O4,Spinel#MgAl2O4,Cation distributions and microwave dielectric properties of spinel-structured Mg Ga2 O4 ceramics
190917,F d -3 m S,(Ga0.86 Mg0.14) (Mg0.43 Ga0.57)2 O4,Spinel#MgAl2O4,Cation distributions and microwave dielectric properties of spinel-structured Mg Ga2 O4 ceramics
190918,F d -3 m S,(Ga0.84 Mg0.16) (Mg0.42 Ga0.58)2 O4,Spinel#MgAl2O4,Cation distributions and microwave dielectric properties of spinel-structured Mg Ga2 O4 ceramics
190919,F d -3 m S,(Ga0.84 Mg0.16) (Mg0.42 Ga0.58)2 O4,Spinel#MgAl2O4,Cation distributions and microwave dielectric properties of spinel-structured Mg Ga2 O4 ceramics
191020,F d -3 m Z,Zn Fe2 O4,Spinel#MgAl2O4,Temperature dependent magnetic ordering and electrical transport behavior of nano zinc ferrite from 20 to 800 K
191044,F d -3 m Z,(Co0.28 Fe0.72) (Co0.72 Fe1.28) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191045,F d -3 m Z,(Co0.22 In0.14 Fe0.64) (Co0.78 In0.06 Fe1.16) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191046,F d -3 m Z,(Co0.14 In0.35 Fe0.51) (Co0.86 In0.05 Fe1.09) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191047,F d -3 m Z,(Co0.18 In0.38 Fe0.44) (Co0.82 In0.22 Fe0.96) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191048,F d -3 m Z,(Co0.18 In0.49 Fe0.33) (Co0.82 In0.31 Fe0.87) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191049,F d -3 m Z,(Co0.20 In0.58 Fe0.22) (Co0.80 In0.42 Fe0.78) O4,Spinel#MgAl2O4,Spin canting observation and cation distribution in Co Fe2-x Inx O4 (0.0 <= x <= 1.0) ferrites through low temperature-high field Moessbauer spectral study
191338,F d -3 m Z,(Co0.67 Fe0.33) (Fe1.67 Co0.33) O4,Spinel#MgAl2O4,Effect of zinc substitution on the nanocobalt ferrite powders for nanoelectronic devices
191465,F d -3 m S,Cr1.04 Fe1.96 O4,Spinel#MgAl2O4,Experimental evidence for the magnetic moment directions of Cr(2+) and Cr(3+) cations in the spinel ferrites Cux1 Crx2 Fe3-x1-x2 O4
191466,F d -3 m S,Cu0.040 Cr0.980 Fe1.985 O4,Spinel#MgAl2O4,Experimental evidence for the magnetic moment directions of Cr(2+) and Cr(3+) cations in the spinel ferrites Cux1 Crx2 Fe3-x1-x2 O4
191467,F d -3 m S,Cu0.09 Cr0.87 Fe2.04 O4,Spinel#MgAl2O4,Experimental evidence for the magnetic moment directions of Cr(2+) and Cr(3+) cations in the spinel ferrites Cux1 Crx2 Fe3-x1-x2 O4
191468,F d -3 m S,Cu0.23 Cr0.76 Fe2.01 O4,Spinel#MgAl2O4,Experimental evidence for the magnetic moment directions of Cr(2+) and Cr(3+) cations in the spinel ferrites Cux1 Crx2 Fe3-x1-x2 O4
191469,F d -3 m S,Cu0.32 Cr0.61 Fe2.07 O4,Spinel#MgAl2O4,Experimental evidence for the magnetic moment directions of Cr(2+) and Cr(3+) cations in the spinel ferrites Cux1 Crx2 Fe3-x1-x2 O4
191624,F d -3 m Z,(Zn0.78 Fe0.22) (Fe1.78 Zn0.22) O4,Spinel#MgAl2O4,Magnetic and dielectric interactions in nano zinc ferrite powder: Prepared by self-sustainable propellant chemistry technique
191649,F d -3 m S,(Zn0.5 Fe0.5) (Mg0.5 Fe1.5) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
191650,F d -3 m S,(Zn0.4 Fe0.6) (Co0.1 Mg0.5 Fe1.4) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
191651,F d -3 m S,(Zn0.3 Fe0.7) (Co0.2 Mg0.5 Fe1.3) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
191652,F d -3 m S,(Mg0.05 Zn0.2 Co0.05 Fe0.7) (Co0.25 Mg0.45 Fe1.3) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
191653,F d -3 m S,(Mg0.05 Zn0.1 Co0.1 Fe0.75) (Co0.3 Mg0.45 Fe1.25) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
191654,F d -3 m S,(Mg0.05 Co0.1 Fe0.85) (Co0.4 Mg0.45 Fe1.15) O4,Spinel#MgAl2O4,"Exploring the structural, Moessbauer and dielectric properties of Co(2+) incorporated Mg0.5 Zn0.5-x Cox Fe2 O4 nanocrystalline ferrite"
192031,F d -3 m Z,Co Fe2 O4,Spinel#MgAl2O4,"Effect of Al(3+) substitution on structural, cation distribution, electrical and magnetic properties of Co Fe2 O4"
192032,F d -3 m Z,Co Al0.2 Fe1.8 O4,Spinel#MgAl2O4,"Effect of Al(3+) substitution on structural, cation distribution, electrical and magnetic properties of Co Fe2 O4"
192033,F d -3 m Z,Co Al0.4 Fe1.6 O4,Spinel#MgAl2O4,"Effect of Al(3+) substitution on structural, cation distribution, electrical and magnetic properties of Co Fe2 O4"
192034,F d -3 m Z,Co Al0.6 Fe1.4 O4,Spinel#MgAl2O4,"Effect of Al(3+) substitution on structural, cation distribution, electrical and magnetic properties of Co Fe2 O4"
192035,F d -3 m Z,Co Al0.8 Fe1.2 O4,Spinel#MgAl2O4,"Effect of Al(3+) substitution on structural, cation distribution, electrical and magnetic properties of Co Fe2 O4"
192155,F d -3 m Z,Ga0.9 Fe2.1 O4,Spinel#MgAl2O4,Investigation of some new hydro(solvo)thermal synthesis routes to nanostructured mixed-metal oxides
192207,F d -3 m Z,Li1.06 Mn1.94 O4,Spinel#MgAl2O4,Crystal structure and multicomponent effects in Li1+x Mn2-x-y Aly O4 cathode materials for Li-ion batteries
192208,F d -3 m Z,Li1.06 Mn1.92 Al0.019 O4,Spinel#MgAl2O4,Crystal structure and multicomponent effects in Li1+x Mn2-x-y Aly O4 cathode materials for Li-ion batteries
192209,F d -3 m Z,Li1.06 Mn1.89 Al0.047 O4,Spinel#MgAl2O4,Crystal structure and multicomponent effects in Li1+x Mn2-x-y Aly O4 cathode materials for Li-ion batteries
192210,F d -3 m Z,Li1.06 Mn1.86 Al0.08 O4,Spinel#MgAl2O4,Crystal structure and multicomponent effects in Li1+x Mn2-x-y Aly O4 cathode materials for Li-ion batteries
192211,F d -3 m Z,Li1.06 Mn1.84 Al0.096 O4,Spinel#MgAl2O4,Crystal structure and multicomponent effects in Li1+x Mn2-x-y Aly O4 cathode materials for Li-ion batteries
192290,F d -3 m Z,Ni Fe2 O4,Spinel#MgAl2O4,Structural and magnetic properties of Zn and Co substituted nickel ferrites prepared by the citrate sol-gel method
192291,F d -3 m Z,Ni0.5 Zn0.5 Fe2 O4,Spinel#MgAl2O4,Structural and magnetic properties of Zn and Co substituted nickel ferrites prepared by the citrate sol-gel method
192292,F d -3 m Z,Ni0.5 Zn0.25 Co0.25 Fe2 O4,Spinel#MgAl2O4,Structural and magnetic properties of Zn and Co substituted nickel ferrites prepared by the citrate sol-gel method
192790,F d -3 m S,Co Fe2 O4,Spinel#MgAl2O4,Cation distribution and magnetic properties of nanocrystalline gallium substituted cobalt ferrite
192791,F d -3 m S,Co Fe1.8 Ga0.2 O4,Spinel#MgAl2O4,Cation distribution and magnetic properties of nanocrystalline gallium substituted cobalt ferrite
192792,F d -3 m S,Co Fe1.6 Ga0.4 O4,Spinel#MgAl2O4,Cation distribution and magnetic properties of nanocrystalline gallium substituted cobalt ferrite
192793,F d -3 m S,Co Fe1.4 Ga0.6 O4,Spinel#MgAl2O4,Cation distribution and magnetic properties of nanocrystalline gallium substituted cobalt ferrite
192794,F d -3 m S,Co Fe1.2 Ga0.8 O4,Spinel#MgAl2O4,Cation distribution and magnetic properties of nanocrystalline gallium substituted cobalt ferrite
192882,F d -3 m S,Ni0.5 Zn0.5 Fe2 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192883,F d -3 m S,Ni0.5 Zn0.5 Fe1.95 Al0.05 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192884,F d -3 m S,Ni0.5 Zn0.5 Fe1.9 Al0.1 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192885,F d -3 m S,Ni0.5 Zn0.5 Fe1.85 Al0.15 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192886,F d -3 m S,Ni0.5 Zn0.5 Fe1.8 Al0.2 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192887,F d -3 m S,Ni0.5 Zn0.5 Fe1.75 Al0.25 O4,Spinel#MgAl2O4,Structural and magnetic properties of Ni0.5 Zn0.5 Alx Fe2-x O4 nano ferrite system
192987,F d -3 m Z,Li1.3 Ti1.6 Mn0.1 O4,Spinel#MgAl2O4,Structural characterization and electrochemical behaviour of Li(4-x)/3 Ti(5-2x)/3 Mnx O4 solid solution with spinel-structure
192988,F d -3 m Z,Li1.23 Ti1.47 Mn0.3 O4,Spinel#MgAl2O4,Structural characterization and electrochemical behaviour of Li(4-x)/3 Ti(5-2x)/3 Mnx O4 solid solution with spinel-structure
193400,F d -3 m Z,Mg (Cr2 O4),Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193401,F d -3 m Z,(Mg0.93 Ga0.07) (Ga0.03 Mg0.07 Cr1.9) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193402,F d -3 m Z,(Mg0.92 Ga0.08) (Ga0.12 Mg0.08 Cr1.8) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193403,F d -3 m Z,(Mg0.98 Fe0.02) (Fe0.08 Mg0.02 Cr1.9) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193404,F d -3 m Z,(Mg0.85 Fe0.15) (Fe0.35 Mg0.15 Cr1.5) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193405,F d -3 m Z,(Mg0.6 Fe0.4) (Fe0.6 Mg0.4 Cr) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193406,F d -3 m Z,(Mg0.94 Cu0.06) (Cu0.04 Mg0.06 Cr1.9) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193407,F d -3 m Z,Mg (Li0.1 Cr1.9) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193408,F d -3 m Z,Mg (Mg0.5 Ti0.5 Cr) O4,Spinel#MgAl2O4,"Structure and properties of Mg Mx Cr2-x O4 (M = Li, Mg, Ti, Fe, Cu, Ga) spinels for electrode supports in solid oxide fuel cells"
193421,F d -3 m Z,Fe (Ni0.5 Co0.5 Fe) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193422,F d -3 m Z,(Fe0.9 Zn0.1) (Ni0.5 Co0.4 Fe1.1) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193423,F d -3 m Z,(Fe0.8 Zn0.2) (Ni0.5 Co0.3 Fe1.2) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193424,F d -3 m Z,(Fe0.7 Zn0.3) (Ni0.5 Co0.2 Fe1.3) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193425,F d -3 m Z,(Fe0.6 Zn0.4) (Ni0.5 Co0.1 Fe1.4) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193426,F d -3 m Z,(Fe0.5 Zn0.5) (Ni0.5 Fe1.5) O4,Spinel#MgAl2O4,Effect of Zn substitution on the structural and magnetic properties of Ni-Co ferrites
193444,F d -3 m Z,Li Mn2 O4,Spinel#MgAl2O4,An in-situ electrochemical cell for neutron diffraction studies of phase transitions in small volume electrodes of Li-Ion batteries
193524,F d -3 m S,(Co0.20 Fe0.80) (Co0.30 Fe1.70) O4.104,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193525,F d -3 m S,(Co0.19 Fe0.81) (Co0.41 Fe1.59) O4.082,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193526,F d -3 m S,(Co0.20 Fe0.80) (Co0.50 Fe1.50) O4.093,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193527,F d -3 m S,(Co0.18 Fe0.82) (Co0.62 Fe1.38) O4.036,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193528,F d -3 m S,(Co0.18 Fe0.82) (Co0.72 Fe1.28) O4.013,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193529,F d -3 m S,(Co0.19 Fe0.81) (Co0.81 Fe1.19) O3.984,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193530,F d -3 m S,(Co0.22 Fe0.78) (Co0.88 Fe1.12) O3.973,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193531,F d -3 m S,(Co0.22 Fe0.78) (Co0.98 Fe1.02) O3.965,Spinel#MgAl2O4,Structural and magnetic characterization and cation distribution of nanocrystalline Cox Fe3-x O4 ferrites
193676,F d -3 m Z,(Co0.3 Fe0.7) (Fe0.55 Co0.35 Mo0.1)2 O4,Spinel#MgAl2O4,Neutron diffraction study of multiferroic Mo-doped Co Fe2 O4
193677,F d -3 m Z,(Co0.3 Fe0.7) (Fe0.55 Co0.35 Mo0.1)2 O4,Spinel#MgAl2O4,Neutron diffraction study of multiferroic Mo-doped Co Fe2 O4
193931,F d -3 m Z,Ni (Cr2 O4),Spinel#MgAl2O4,Features of the Jahn-Teller transition in Ni1-x Cox Cr2 O4 solid solutions
193991,F d -3 m Z,(Ni0.995 Co0.005) (Cr2 O4),Spinel#MgAl2O4,Chemical bonding and valence state of 3d-metal ions in Ni1-x Cox Cr2 O4 spinels from X-ray diffraction and X-ray photoelectron spectroscopy data
193993,F d -3 m Z,(Ni0.98 Co0.02) (Cr2 O4),Spinel#MgAl2O4,Chemical bonding and valence state of 3d-metal ions in Ni1-x Cox Cr2 O4 spinels from X-ray diffraction and X-ray photoelectron spectroscopy data
193994,F d -3 m Z,(Ni0.5 Co0.5) (Cr2 O4),Spinel#MgAl2O4,Chemical bonding and valence state of 3d-metal ions in Ni1-x Cox Cr2 O4 spinels from X-ray diffraction and X-ray photoelectron spectroscopy data
193995,F d -3 m Z,(Ni0.2 Co0.8) (Cr2 O4),Spinel#MgAl2O4,Chemical bonding and valence state of 3d-metal ions in Ni1-x Cox Cr2 O4 spinels from X-ray diffraction and X-ray photoelectron spectroscopy data
194158,F d -3 m S,(Zn0.80 Fe0.20) (Zn0.05 Mg0.05 Cu0.1 Fe1.8) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194159,F d -3 m S,(Zn0.68 Ni0.10 Cu0.05 Fe0.17) (Ni0.07 Mg0.05 Cu0.05 Fe1.83) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194160,F d -3 m S,(Zn0.05 Ni0.08 Cu0.05 Fe0.82) (Zn0.46 Ni0.26 Mg0.05 Cu0.05 Fe1.18) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194161,F d -3 m S,(Zn0.04 Ni0.05 Cu0.05 Fe0.86) (Zn0.30 Ni0.46 Mg0.05 Cu0.05 Fe1.14) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194162,F d -3 m S,(Zn0.07 Cu0.05 Fe0.88) (Zn0.10 Ni0.68 Mg0.05 Cu0.05 Fe1.12) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194163,F d -3 m S,(Ni0.85 Cu0.05 Fe0.10) (Mg0.05 Cu0.05 Fe1.90) O4,Spinel#MgAl2O4,Influence of Ni substitution on structural and magnetic properties of Zn0.85-x Nix Mg0.05 Cu0.1 Fe2 O4 ferrite
194587,F d -3 m Z,Fe3 S4,Spinel#MgAl2O4,High-purity Fe3 S4 greigite microcrystals for magnetic and electrochemical performance
194616,F d -3 m Z,(Ni0.26 Fe0.74) (Ni1.48 Fe0.13 Sb0.39) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194617,F d -3 m Z,(Ni0.406 Fe0.60) (Ni1.44 Fe0.14 Sb0.42) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194618,F d -3 m Z,(Ni0.40 Fe0.60) (Ni1.44 Fe0.14 Sb0.42) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194619,F d -3 m Z,(Ni0.40 Fe0.60) (Ni1.44 Fe0.14 Sb0.42) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194620,F d -3 m Z,(Ni0.40 Fe0.60) (Ni1.44 Fe0.14 Sb0.42) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194621,F d -3 m Z,(Ni0.40 Fe0.60) (Ni1.44 Fe0.14 Sb0.42) O4,Spinel#MgAl2O4,Structural and magnetic properties of nickel antimony ferrospinels
194646,F d -3 m S,(Cu0.24 Fe0.76) (Cu0.76 Fe1.24) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194647,F d -3 m S,(Mg0.09 Cu0.19 Fe0.72) (Mg0.11 Cu0.61 Fe1.28) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194648,F d -3 m S,(Mg0.18 Cu0.14 Fe0.68) (Mg0.22 Cu0.46 Fe1.32) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194649,F d -3 m S,(Mg0.28 Cu0.10 Fe0.62) (Mg0.32 Cu0.30 Fe1.38) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194650,F d -3 m S,(Mg0.37 Cu0.05 Fe0.58) (Mg0.43 Cu0.15 Fe1.42) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194651,F d -3 m S,(Mg0.44 Fe0.56) (Mg0.56 Fe1.44) O4,Spinel#MgAl2O4,"Characterization, structural and magnetic properties of the as-prepared Mg-substituted Cu-nanoferrites"
194742,F d -3 m S,Na0.95 (Mn1.5 Ni0.5) (O3.8 F0.2),Spinel#MgAl2O4,Structural and electrochemical investigation of Na(+) insertion into high-voltage spinel electrodes
194743,F d -3 m S,Na0.965 (Mn1.5 Ni0.5) (O3.8 F0.2),Spinel#MgAl2O4,Structural and electrochemical investigation of Na(+) insertion into high-voltage spinel electrodes
194745,F d -3 m Z,Na (Mn1.56 Ni0.44) O4,Spinel#MgAl2O4,Structural and electrochemical investigation of Na(+) insertion into high-voltage spinel electrodes
195388,F d -3 m Z,Fe (Ni Fe) O4,Spinel#MgAl2O4,"Single Phase Formation, Cation Distribution, and Magnetic Characterization of Coprecipitated Nickel-Zinc Ferrites"
195389,F d -3 m Z,(Zn0.2 Fe0.8) (Ni0.8 Fe1.2) O4,Spinel#MgAl2O4,"Single Phase Formation, Cation Distribution, and Magnetic Characterization of Coprecipitated Nickel-Zinc Ferrites"
195390,F d -3 m Z,(Zn0.4 Fe0.6) (Ni0.6 Fe1.4) O4,Spinel#MgAl2O4,"Single Phase Formation, Cation Distribution, and Magnetic Characterization of Coprecipitated Nickel-Zinc Ferrites"
195391,F d -3 m Z,(Zn0.6 Fe0.4) (Ni0.4 Fe1.6) O4,Spinel#MgAl2O4,"Single Phase Formation, Cation Distribution, and Magnetic Characterization of Coprecipitated Nickel-Zinc Ferrites"
195392,F d -3 m Z,(Zn0.8 Fe0.2) (Ni0.2 Fe1.8) O4,Spinel#MgAl2O4,"Single Phase Formation, Cation Distribution, and Magnetic Characterization of Coprecipitated Nickel-Zinc Ferrites"
195530,F d -3 m Z,(Fe0.96 Co0.04) (Fe1.04 Co0.96) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195531,F d -3 m Z,(Fe0.88 Co0.04 Mn0.08) (Mn0.02 Fe1.12 Co0.86) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195532,F d -3 m Z,(Fe0.80 Co0.04 Mn0.16) (Mn0.04 Fe1.20 Co0.76) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195533,F d -3 m Z,(Fe0.72 Co0.04 Mn0.24) (Mn0.06 Fe1.28 Co0.66) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195534,F d -3 m Z,(Fe0.64 Co0.04 Mn0.32) (Mn0.08 Fe1.36 Co0.56) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195535,F d -3 m Z,(Fe0.56 Co0.04 Mn0.4) (Mn0.1 Fe1.44 Co0.46) O4,Spinel#MgAl2O4,"Distribution of cations in Co1-x Mnx Fe2 O4 using XRD, magnetization and Moessbauer spectroscopy"
195820,F d -3 m S,Fe ((Ni Fe) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195821,F d -3 m S,(Cu0.06 Fe0.94) ((Ni0.9 Cu0.04 Fe1.06) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195822,F d -3 m S,(Cu0.06 Fe0.94) ((Ni0.8 Cu0.14 Fe1.06) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195823,F d -3 m S,(Cu0.07 Fe0.93) ((Ni0.7 Cu0.23 Fe1.07) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195824,F d -3 m S,(Cu0.07 Fe0.93) ((Ni0.6 Cu0.33 Fe1.07) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195825,F d -3 m S,(Cu0.08 Fe0.92) ((Ni0.5 Cu0.42 Fe1.08) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195826,F d -3 m S,(Cu0.08 Fe0.92) ((Ni0.4 Cu0.52 Fe1.08) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195827,F d -3 m S,(Cu0.09 Fe0.91) ((Ni0.3 Cu0.61 Fe1.09) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195828,F d -3 m S,(Cu0.09 Fe0.91) ((Ni0.2 Cu0.71 Fe1.09) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195829,F d -3 m S,(Cu0.1 Fe0.9) ((Ni0.1 Cu0.8 Fe1.1) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195830,F d -3 m S,(Cu0.1 Fe0.9) ((Cu0.9 Fe1.1) O4),Spinel#MgAl2O4,Copper substitution effect on the structural properties of nickel ferrites
195840,F d -3 m Z,Li (Mn2 O4),Spinel#MgAl2O4,A powder diffraction study of Li Mn O4 using X-ray and neuron methods
195986,F d -3 m Z,(Li0.5 Fe0.5) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
195987,F d -3 m Z,(Li0.45 Co0.1 Fe0.45) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
195988,F d -3 m Z,(Li0.4 Co0.2 Fe0.4) Fe2 O4,Spinel#MgAl2O4,Studies on structural and electrical properties of Li0.5-0.5x Cox Fe2.5-0.5x O4 (0<=x<=0.6) spinel ferrite
